890	asdf	mg/L
398.0000	0.0004	-0.0002	0.0123	0.0054	-0.0207	0.0340	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
400.0000	0.0005	-0.0002	0.0118	0.0051	-0.0204	0.0326	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
402.0000	0.0003	-0.0006	0.0111	0.0040	-0.0210	0.0309	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
404.0000	0.0004	-0.0008	0.0108	0.0036	-0.0219	0.0298	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
406.0000	0.0004	-0.0010	0.0106	0.0028	-0.0232	0.0288	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
408.0000	0.0003	-0.0012	0.0098	0.0019	-0.0235	0.0270	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
410.0000	0.0003	-0.0014	0.0096	0.0013	-0.0242	0.0260	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
412.0000	0.0003	-0.0014	0.0095	0.0009	-0.0247	0.0253	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
414.0000	0.0004	-0.0016	0.0093	0.0007	-0.0250	0.0248	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
416.0000	0.0003	-0.0016	0.0091	0.0004	-0.0251	0.0244	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
418.0000	0.0004	-0.0014	0.0091	0.0005	-0.0247	0.0243	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
420.0000	0.0004	-0.0014	0.0093	0.0007	-0.0248	0.0247	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
422.0000	0.0003	-0.0013	0.0100	0.0010	-0.0255	0.0258	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
424.0000	0.0004	-0.0012	0.0097	0.0011	-0.0244	0.0253	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
426.0000	0.0003	-0.0010	0.0097	0.0011	-0.0237	0.0252	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
428.0000	0.0003	-0.0010	0.0099	0.0014	-0.0231	0.0261	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
430.0000	0.0003	-0.0008	0.0107	0.0020	-0.0234	0.0275	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
432.0000	0.0004	-0.0005	0.0104	0.0022	-0.0223	0.0268	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
434.0000	0.0003	-0.0005	0.0105	0.0024	-0.0212	0.0275	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
436.0000	0.0003	-0.0005	0.0108	0.0029	-0.0206	0.0280	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
438.0000	0.0004	-0.0002	0.0112	0.0034	-0.0201	0.0289	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
440.0000	0.0003	-0.0000	0.0114	0.0037	-0.0194	0.0294	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
442.0000	0.0003	0.0002	0.0118	0.0044	-0.0184	0.0306	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
444.0000	0.0003	0.0004	0.0120	0.0048	-0.0177	0.0313	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
446.0000	0.0004	0.0007	0.0123	0.0053	-0.0169	0.0319	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
448.0000	0.0003	0.0008	0.0125	0.0057	-0.0160	0.0326	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
450.0000	0.0004	0.0012	0.0130	0.0065	-0.0148	0.0337	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
452.0000	0.0002	0.0013	0.0132	0.0068	-0.0137	0.0342	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
454.0000	0.0003	0.0016	0.0136	0.0073	-0.0130	0.0355	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
456.0000	0.0003	0.0019	0.0142	0.0081	-0.0120	0.0367	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
458.0000	0.0003	0.0021	0.0147	0.0089	-0.0114	0.0381	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
460.0000	0.0004	0.0024	0.0152	0.0095	-0.0107	0.0394	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
462.0000	0.0002	0.0026	0.0154	0.0098	-0.0096	0.0397	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
464.0000	0.0003	0.0029	0.0160	0.0109	-0.0084	0.0416	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
466.0000	0.0003	0.0033	0.0168	0.0114	-0.0080	0.0430	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
468.0000	0.0003	0.0036	0.0170	0.0120	-0.0071	0.0440	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
470.0000	0.0003	0.0039	0.0169	0.0123	-0.0054	0.0439	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
472.0000	0.0004	0.0038	0.0172	0.0130	-0.0042	0.0451	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
474.0000	0.0002	0.0042	0.0179	0.0137	-0.0038	0.0468	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
476.0000	0.0003	0.0046	0.0186	0.0147	-0.0026	0.0483	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
478.0000	0.0003	0.0048	0.0188	0.0152	-0.0016	0.0491	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
480.0000	0.0002	0.0050	0.0192	0.0160	-0.0003	0.0506	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
482.0000	0.0004	0.0055	0.0200	0.0168	0.0005	0.0521	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
484.0000	0.0003	0.0056	0.0200	0.0177	0.0021	0.0535	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
486.0000	0.0005	0.0075	0.0221	0.0198	0.0040	0.0578	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
488.0000	0.0003	0.0066	0.0218	0.0189	0.0019	0.0564	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
490.0000	0.0003	0.0066	0.0216	0.0193	0.0042	0.0567	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
492.0000	0.0003	0.0064	0.0215	0.0197	0.0051	0.0572	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
494.0000	0.0003	0.0069	0.0221	0.0203	0.0060	0.0582	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
496.0000	0.0003	0.0067	0.0221	0.0208	0.0069	0.0590	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
498.0000	0.0003	0.0070	0.0224	0.0210	0.0067	0.0594	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
500.0000	0.0003	0.0072	0.0228	0.0212	0.0070	0.0600	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
502.0000	0.0003	0.0073	0.0228	0.0213	0.0073	0.0606	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
504.0000	0.0003	0.0075	0.0230	0.0216	0.0074	0.0607	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
506.0000	0.0003	0.0074	0.0228	0.0214	0.0080	0.0607	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
508.0000	0.0003	0.0073	0.0226	0.0214	0.0083	0.0604	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
510.0000	0.0003	0.0073	0.0227	0.0215	0.0084	0.0606	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
512.0000	0.0002	0.0073	0.0229	0.0215	0.0081	0.0610	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
514.0000	0.0003	0.0076	0.0226	0.0214	0.0089	0.0611	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
516.0000	0.0002	0.0075	0.0227	0.0220	0.0096	0.0614	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
518.0000	0.0003	0.0077	0.0231	0.0223	0.0098	0.0623	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
520.0000	0.0003	0.0080	0.0235	0.0225	0.0101	0.0630	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
522.0000	0.0003	0.0080	0.0236	0.0232	0.0117	0.0640	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
524.0000	0.0002	0.0083	0.0238	0.0239	0.0128	0.0653	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
526.0000	0.0004	0.0086	0.0245	0.0247	0.0142	0.0670	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
528.0000	0.0002	0.0090	0.0250	0.0260	0.0157	0.0691	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
530.0000	0.0003	0.0092	0.0259	0.0269	0.0166	0.0713	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
532.0000	0.0002	0.0097	0.0262	0.0284	0.0195	0.0735	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
534.0000	0.0003	0.0103	0.0278	0.0303	0.0215	0.0770	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
536.0000	0.0003	0.0112	0.0288	0.0316	0.0229	0.0804	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
538.0000	0.0001	0.0114	0.0296	0.0341	0.0275	0.0834	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
540.0000	0.0003	0.0123	0.0310	0.0358	0.0295	0.0879	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
542.0000	0.0003	0.0130	0.0322	0.0385	0.0333	0.0921	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
544.0000	0.0003	0.0139	0.0335	0.0410	0.0372	0.0967	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
546.0000	0.0003	0.0152	0.0356	0.0441	0.0410	0.1025	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
548.0000	0.0002	0.0160	0.0371	0.0471	0.0458	0.1080	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
550.0000	0.0002	0.0172	0.0393	0.0509	0.0508	0.1143	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
552.0000	0.0003	0.0185	0.0413	0.0547	0.0569	0.1210	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
554.0000	0.0002	0.0197	0.0435	0.0580	0.0609	0.1277	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
556.0000	0.0003	0.0211	0.0458	0.0622	0.0668	0.1350	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
558.0000	0.0003	0.0225	0.0484	0.0664	0.0727	0.1426	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
560.0000	0.0003	0.0238	0.0504	0.0712	0.0801	0.1503	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
562.0000	0.0004	0.0257	0.0535	0.0754	0.0850	0.1589	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
564.0000	0.0002	0.0275	0.0565	0.0813	0.0937	0.1686	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
566.0000	0.0001	0.0292	0.0599	0.0869	0.1011	0.1787	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
568.0000	0.0002	0.0305	0.0621	0.0916	0.1077	0.1868	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
570.0000	0.0003	0.0322	0.0651	0.0965	0.1140	0.1960	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
572.0000	0.0004	0.0345	0.0692	0.1021	0.1203	0.2070	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
574.0000	0.0003	0.0370	0.0726	0.1091	0.1305	0.2187	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
576.0000	0.0004	0.0401	0.0772	0.1167	0.1396	0.2323	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
578.0000	0.0004	0.0426	0.0815	0.1233	0.1491	0.2447	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
580.0000	0.0004	0.0453	0.0859	0.1326	0.1625	0.2612	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
582.0000	0.0004	0.0480	0.0922	0.1392	0.1696	0.2770	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
584.0000	0.0004	0.0517	0.0959	0.1523	0.1918	0.2954	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
586.0000	0.0003	0.0549	0.1033	0.1610	0.2007	0.3142	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
588.0000	0.0003	0.0577	0.1089	0.1720	0.2183	0.3338	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
590.0000	0.0004	0.0615	0.1155	0.1848	0.2374	0.3562	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
592.0000	0.0002	0.0655	0.1219	0.1998	0.2602	0.3814	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
594.0000	0.0003	0.0698	0.1301	0.2107	0.2732	0.4040	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
596.0000	0.0003	0.0743	0.1378	0.2241	0.2928	0.4285	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
598.0000	0.0003	0.0790	0.1454	0.2404	0.3169	0.4566	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
600.0000	0.0003	0.0834	0.1532	0.2533	0.3347	0.4806	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
602.0000	0.0003	0.0879	0.1609	0.2671	0.3539	0.5055	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
604.0000	0.0004	0.0922	0.1686	0.2791	0.3702	0.5273	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
606.0000	0.0004	0.0957	0.1777	0.2910	0.3804	0.5497	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
608.0000	0.0002	0.1001	0.1824	0.2970	0.3970	0.5604	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
610.0000	0.0002	0.1020	0.1836	0.3091	0.4120	0.5746	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
612.0000	0.0002	0.1044	0.1885	0.3137	0.4164	0.5828	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
